ordre 5000
E 2893 1071
E 4962 57
E 2096 4651
E 4646 3266
E 1554 4956
E 4552 3130
E 1233 2983
E 1314 2049
E 4911 4333
E 1323 1344
E 4639 449
E 3928 4833
E 1915 1384
E 1475 4212
E 4067 1399
E 4109 338
E 626 2153
E 3468 2509
E 2180 602
E 2402 2584
E 1287 301
E 1467 1213
E 1636 283
E 3146 3100
E 82 4739
E 876 3653
E 3917 4521
E 2818 1791
E 346 1981
E 4364 521
E 65 878
E 2157 2932
E 2389 4433
E 651 4260
E 4733 4973
E 1286 3984
E 774 445
E 3822 2399
E 2937 2363
E 3468 2345
E 3832 1222
E 4370 2111
E 3486 3136
E 90 3621
E 2891 2328
E 1466 3546
E 4381 1165
E 4674 3975
E 3827 2926
E 3348 3278
E 786 893
E 372 1207
E 968 1201
E 927 608
E 2414 3912
E 2140 2964
E 3871 3443
E 2461 40
E 1740 4211
E 4818 2404
E 3543 1606
E 4095 1113
E 96 1921
E 549 401
E 146 2010
E 4232 4975
E 1795 4909
E 1402 2203
E 4639 3565
E 4897 1360
E 4286 1140
E 1505 2711
E 3667 2091
E 2196 163
E 2034 4755
E 4555 3923
E 1225 2716
E 4300 4922
E 152 2935
E 4245 3681
E 1859 3705
E 661 6
E 4634 2210
E 3660 2150
E 424 1385
E 1939 788
E 4285 3549
E 3985 4109
E 4623 237
E 2548 857
E 4777 137
E 2291 1921
E 1425 3139
E 4147 378
E 2110 513
E 4676 2798
E 3368 4504
E 406 2286
E 307 2321
E 2522 2966
E 738 4271
E 4119 4019
E 2957 3038
E 3600 1361
E 265 939
E 3397 3954
E 2924 1464
E 1658 3650
E 1858 2958
E 418 3868
E 1399 1134
E 4184 2702
E 4478 736
E 2844 1585
E 4574 2523
E 585 4959
E 4361 3286
E 1303 4775
E 391 3829
E 75 2671
E 3658 1807
E 1873 2398
E 1522 4851
E 2254 1671
E 4712 3836
E 2537 3290
E 2172 4704
E 1820 758
E 1347 2176
E 924 91
E 1061 75
E 4386 38
E 1030 1849
E 3040 1284
E 2651 1017
E 1888 878
E 4346 4554
E 4768 2419
E 236 380
E 2113 3133
E 1447 458
E 2618 3551
E 2573 4733
E 4840 4583
E 4867 3074
E 4661 3493
E 4102 3562
E 3313 385
E 3407 3934
E 4549 2938
E 3908 645
E 1297 4815
E 4656 4327
E 808 3942
E 4537 3958
E 255 4348
E 3349 280
E 516 4702
E 482 3002
E 2588 422
E 1631 740
E 1402 2922
E 2029 3239
E 931 3366
E 3276 3129
E 760 3616
E 3940 1388
E 4838 1721
E 2089 401
E 2816 3910
E 2557 1323
E 2394 1790
E 4316 4829
E 1337 4307
E 4715 1793
E 4901 952
E 378 2458
E 99 4046
E 20 4739
E 2455 3428
E 579 499
E 3126 2560
E 2596 4619
E 1112 670
E 3641 1773
E 4587 1982
E 4053 1383
E 4639 3433
E 180 1132
E 2544 3089
E 1342 4307
E 428 2161
E 4540 3204
E 2696 2208
E 308 1141
E 3570 1515
E 387 4215
E 3568 629
E 4023 1264
E 4459 4148
E 4974 2944
E 1123 4129
E 265 1237
E 3805 705
E 4458 1785
E 2254 1627
E 4121 3139
E 4489 3782
E 4330 365
E 953 2722
E 4124 3441
E 4458 0
E 2866 1846
E 3084 4064
E 2814 4113
E 1893 1556
E 1661 3302
E 1930 721
E 3407 4943
E 1689 3280
E 4368 3521
E 1494 1707
E 2951 3741
E 3744 3766
E 1568 4897
E 1130 680
E 57 4228
E 1148 1499
E 2445 252
E 2277 3829
E 3180 2463
E 2433 1676
E 496 4358
E 3602 2069
E 2073 1437
E 3039 1982
E 152 729
E 4596 3998
E 4750 2133
E 2049 532
E 1412 488
E 533 4144
E 1512 1808
E 4076 435
E 4346 3187
E 3471 2720
E 4754 1714
E 1838 3888
E 1664 3350
E 1258 3338
E 3862 1521
E 2660 2948
E 4627 3991
E 733 1531
E 1458 879
E 2487 4809
E 3699 1885
E 3192 3527
E 4380 1571
E 582 858
E 245 4366
E 1725 3459
E 777 4223
E 196 1571
E 48 140
E 2816 4619
E 1259 2153
E 959 330
E 3761 4725
E 2146 2824
E 2078 2939
E 3430 4309
E 69 3905
E 2755 2464
E 2769 1667
E 4338 4367
E 2046 1337
E 2620 938
E 2962 3328
E 1575 1325
E 2884 224
E 2451 4117
E 435 3244
E 2422 625
E 4370 2845
E 4434 4533
E 1133 2801
E 171 311
E 2075 3836
E 1873 3593
E 1973 4267
E 4967 4827
E 1787 3662
E 983 4904
E 4726 848
E 1674 2497
E 2531 2261
E 3875 4939
E 1500 4436
E 773 3718
E 67 1725
E 180 602
E 3433 4888
E 3157 2076
E 3853 4008
E 4616 2836
E 4120 4825
E 1568 1508
E 3114 4876
E 128 1921
E 2461 298
E 1378 1650
E 3153 2202
E 3781 335
E 1284 3174
E 4216 3258
E 4627 1688
E 3604 2580
E 389 2359
E 4580 46
E 3926 2858
E 2827 2444
E 4659 2926
E 2981 2118
E 2270 3797
E 3188 4606
E 497 168
E 2927 2085
E 1531 601
E 2625 2056
E 4407 4511
E 2582 2917
E 2020 3143
E 1699 476
E 4548 384
E 2233 63
E 4124 806
E 597 3693
E 4595 190
E 3217 1288
E 2599 2426
E 3793 4517
E 2698 4417
E 2309 3128
E 2721 3445
E 1575 1936
E 1379 2159
E 2004 2983
E 354 29
E 2447 2922
E 3257 3293
E 4952 3760
E 2637 291
E 4993 1874
E 705 730
E 3985 310
E 152 3607
E 1098 1109
E 4089 3375
E 3234 2995
E 1458 2065
E 4784 217
E 970 127
E 4959 617
E 2836 2215
E 3554 1773
E 1957 3309
E 1919 1452
E 2075 2286
E 987 2772
E 3704 1784
E 2309 2223
E 3399 2411
E 3633 2138
E 869 3295
E 437 1194
E 3004 3829
E 4023 2104
E 4113 1759
E 3251 782
E 4805 3309
E 1311 2822
E 769 3824
E 4934 4691
E 3953 3093
E 1053 3524
E 4037 1032
E 642 4816
E 2669 715
E 1144 1906
E 2741 1366
E 1458 1114
E 141 3003
E 3283 3366
E 4237 2587
E 1879 2909
E 4362 3982
E 2390 4507
E 3624 1334
E 4665 3924
E 137 1618
E 3282 800
E 4585 2832
E 3256 668
E 3256 846
E 1887 4908
E 1646 1226
E 1493 1707
E 3827 283
E 2754 2820
E 3048 712
E 1241 2366
E 4825 127
E 1187 4374
E 1295 4790
E 3755 1259
E 3263 1988
E 2595 4927
E 2270 147
E 1438 1304
E 4441 1096
E 2741 3452
E 4832 1051
E 3189 3255
E 1179 4573
E 49 1707
E 2117 2803
E 3188 2397
E 1081 4821
E 3534 4389
E 2612 4586
E 4475 1417
E 2647 1537
E 739 751
E 4759 1544
E 3157 2463
E 1243 1269
E 3500 2030
E 427 177
E 764 2820
E 2373 73
E 119 4716
E 3681 4149
E 3191 1403
E 2194 481
E 3386 4853
E 2414 1205
E 896 3815
E 4318 1353
E 850 540
E 3853 1750
E 3156 4662
E 4182 1159
E 217 8
E 3851 2153
E 297 4702
E 2910 1321
E 2100 809
E 2198 443
E 2192 2557
E 1181 2273
E 1368 4875
E 225 3079
E 862 3310
E 929 1279
E 467 2843
E 669 1538
E 2144 4015
E 2787 3442
E 3389 1297
E 1518 3323
E 754 1075
E 1234 4135
E 3025 4309
E 1287 1389
E 57 1338
E 3477 269
E 2058 3845
E 1104 2917
E 3630 4609
E 4438 3596
E 2798 1698
E 4389 3957
E 2353 3585
E 4093 4161
E 1852 1440
E 4257 2844
E 4050 2743
E 2787 2078
E 123 1862
E 2345 75
E 1988 1877
E 4709 4309
E 4469 781
E 2403 460
E 843 140
E 4357 2258
E 434 3016
E 2134 1939
E 4093 815
E 3122 508
E 728 4587
E 2899 2523
E 1320 2891
E 3026 599
E 1542 3145
E 4052 3599
E 361 605
E 711 3936
E 4278 3352
E 3181 2662
E 2644 1407
E 4286 4620
E 3950 3890
E 1365 1012
E 4639 4653
E 3640 860
E 3085 1285
E 2343 4847
E 1973 4717
E 2738 879
E 2774 403
E 2361 1912
E 3995 4158
E 4544 4343
E 3640 837
E 2627 3014
E 3067 1198
E 2967 4008
E 2789 4269
E 4482 56
E 893 4146
E 2417 1985
E 1050 2788
E 4503 2413
E 3123 3301
E 3249 3006
E 4022 4506
E 185 3098
E 2670 2207
E 2757 1382
E 3378 318
E 4340 3583
E 3080 4000
E 3948 4292
E 293 2627
E 3577 24
E 2563 3307
E 2494 2353
E 3485 3200
E 1026 3890
E 82 1556
E 1436 2937
E 4777 1528
E 1440 2580
E 1896 3230
E 4660 3727
E 3425 1310
E 3738 1595
E 3102 4778
E 2642 1339
E 1049 1499
E 3112 1114
E 1852 4848
E 4546 2235
E 3330 276
E 2759 725
E 195 244
E 3308 1758
E 1392 918
E 735 4866
E 670 879
E 4264 4850
E 1434 3239
E 1294 4922
E 2543 1061
E 4025 3694
E 2993 1789
E 3034 1360
E 2662 1114
E 1897 4573
E 3816 2926
E 946 2263
E 2411 4662
E 641 3885
E 1498 1944
E 2841 221
E 1533 1718
E 3597 28
E 3188 2874
E 336 4744
E 1297 497
E 451 1969
E 1848 3542
E 281 2056
E 2000 2413
E 3775 2409
E 1699 2154
E 3780 634
E 3721 2820
E 2725 4416
E 148 2628
E 1523 757
E 214 3656
E 3348 1995
E 1769 3586
E 3347 2506
E 2988 3923
E 1861 2066
E 3984 204
E 3769 2266
E 741 2008
E 3253 486
E 489 1711
E 3743 3766
E 1032 4879
E 1395 3024
E 458 4688
E 925 4757
E 3424 4878
E 957 78
E 3472 4790
E 89 583
E 2156 4991
E 2836 3797
E 2521 4860
E 1863 685
E 3887 15
E 392 2406
E 2135 430
E 1327 4369
E 3946 4302
E 4354 2365
E 887 508
E 2301 4175
E 3682 3291
E 2817 3219
E 1529 1335
E 2771 3894
E 1524 608
E 3726 1833
E 3765 3315
E 4589 2033
E 879 2916
E 1891 4254
E 1436 1673
E 4400 3558
E 2192 2805
E 3352 688
E 4844 109
E 1767 1675
E 2072 1266
E 281 2357
E 1187 4232
E 276 869
E 3876 417
E 125 3464
E 1144 2839
E 3410 4870
E 3711 1728
E 2813 1159
E 1636 3753
E 514 4085
E 114 2763
E 2673 978
E 557 4110
E 3752 3891
E 3282 3975
E 1933 2159
E 351 3468
E 1857 275
E 2857 4131
E 1348 2292
E 4186 275
E 3773 3890
E 4016 618
E 3199 3090
E 4691 385
E 1180 3274
E 4764 199
E 108 2028
E 1206 1411
E 2361 1899
E 2377 4055
E 2432 1141
E 201 975
E 2782 1771
E 4244 683
E 4430 898
E 144 2207
E 2541 1690
E 4470 2888
E 1407 4816
E 408 4943
E 4400 1021
E 4712 4269
E 2067 4007
E 3835 1608
E 2674 1309
E 287 3750
E 2804 4884
E 3127 4588
E 2897 3301
E 3926 2599
E 1307 2617
E 861 4154
E 3624 4236
E 764 1225
E 2612 348
E 1133 415
E 618 590
E 137 3
E 4243 4834
E 1666 4013
E 982 3082
E 768 366
E 3219 3904
E 1879 3243
E 119 3554
E 3686 1532
E 323 2997
E 1774 745
E 3432 2289
E 1297 135
E 1245 1350
E 308 4386
E 1710 4765
E 3145 3596
E 1158 841
E 1297 1033
E 4483 1767
E 489 2534
E 1561 1845
E 811 2027
E 352 292
E 2080 2524
E 2871 4004
E 2941 3132
E 347 4961
E 3929 4937
E 3640 3403
E 1482 1405
E 1073 2126
E 803 441
E 4159 355
E 1631 404
E 4180 3464
E 2459 1638
E 171 1620
E 2675 3290
E 2928 508
E 4805 2727
E 2659 1923
E 4076 2002
E 1838 748
E 1433 524
E 1540 2272
E 1769 3148
E 3260 4752
E 1190 3965
E 2821 4289
E 1929 4917
E 120 2
E 3308 4214
E 2599 2679
E 2770 411
E 4694 3287
E 2223 1742
E 4370 548
E 268 628
E 425 4049
E 4043 1134
E 1336 2488
E 4347 4532
E 2795 3030
E 1019 1194
E 4383 541
E 1828 1217
E 3633 124
E 2078 3362
E 1129 2687
E 1755 1852
E 1879 4058
E 4922 3933
E 1963 3971
E 27 1167
E 99 2100
E 4672 2119
E 2698 1092
E 254 2085
E 2840 3512
E 1248 1078
E 2275 75
E 746 233
E 2811 3229
E 782 4410
E 2581 3842
E 4082 3354
E 4639 1123
E 755 602
E 1889 4731
E 1894 112
E 4714 3796
E 2485 3829
E 104 4514
E 2876 1623
E 2487 2122
E 644 4765
E 2931 4402
E 250 3666
E 3165 4380
E 3206 1040
E 1994 3029
E 551 1166
E 4394 629
E 914 3869
E 433 1867
E 878 1014
E 4527 349
E 4413 2773
E 4932 385
E 1543 3476
E 276 3514
E 1015 244
E 375 2714
E 4555 1116
E 579 2119
E 1657 4487
E 4178 4247
E 445 2740
E 3037 4582
E 2019 1609
E 4697 3989
E 618 1405
E 2702 2188
E 2430 2349
E 2215 4883
E 1646 1191
E 3058 2979
E 3936 1414
E 3351 3393
E 3615 317
E 1045 1711
E 1012 3252
E 4356 4981
E 1130 4857
E 1844 1665
E 1513 779
E 2084 3932
E 862 1911
E 3881 4930
E 84 3177
E 1601 4653
E 321 1781
E 2596 3028
E 4382 801
E 4344 2460
E 3106 3
E 3058 4458
E 3846 1665
E 434 4733
E 3165 1805
E 282 3818
E 1715 1344
E 293 4230
E 3757 1078
E 3660 1448
E 2857 2219
E 3443 4440
E 1405 3821
E 3562 3312
E 2198 2336
E 4173 3739
E 1598 2100
E 1864 905
E 1265 3245
E 2475 3367
E 1829 4025
E 4735 104
E 4586 704
E 293 4610
E 2078 1721
E 111 4082
E 4546 830
E 1417 1783
E 2661 3688
E 4960 3527
E 4095 2849
E 1146 3975
E 2895 4077
E 1577 2496
E 931 4055
E 3845 19
E 774 4696
E 1006 1677
E 4724 1451
E 1094 4000
E 2644 4653
E 449 4823
E 2804 395
E 4935 1223
E 3792 3672
E 1230 2877
E 199 2665
E 1265 366
E 1720 1772
E 4248 107
E 3011 2841
E 3138 993
E 657 3313
E 3901 399
E 4537 2559
E 2432 1683
E 4464 3610
E 4484 4027
E 92 4224
E 2602 999
E 334 2247
E 4130 3081
E 2689 4180
E 1311 604
E 50 4069
E 1552 4455
E 2784 1264
E 851 130
E 4944 4289
E 1591 1496
E 1838 4647
E 3934 4917
E 4247 1332
E 3414 662
E 910 151
E 2351 3727
E 2577 635
E 4216 2932
E 2380 1363
E 979 2654
E 3679 2605
E 2487 612
E 16 2995
E 1448 3088
E 4780 4670
E 4050 2950
E 4678 2122
E 1927 1538
E 194 1275
E 4239 4335
E 1274 2430
E 4037 685
E 360 2832
E 1726 1390
E 1456 3740
E 2782 3761
E 4317 3595
E 579 4702
E 2499 1270
E 1342 4404
E 4672 1648
E 2558 2742
E 120 3057
E 3569 1908
E 2926 649
E 439 567
E 3018 3694
E 2679 3744
E 3661 2138
E 1263 3121
E 3672 1556
E 3020 2486
E 2906 385
E 2445 2249
E 715 1944
E 2830 2178
E 4288 1736
E 699 1672
E 675 3137
E 2825 1244
E 731 1925
E 325 3523
E 3791 3572
E 4275 3469
E 16 3894
E 4989 990
E 1931 4320
E 1126 3074
E 4434 1032
E 2012 1074
E 321 2620
E 4527 841
E 1326 3004
E 3098 3891
E 129 342
E 1211 4641
E 2073 1182
E 4878 736
E 1233 2607
E 463 890
E 4899 538
E 10 4401
E 1596 1247
E 3689 2139
E 1143 3652
E 1601 4006
E 1347 4097
E 1309 4271
E 4996 4498
E 881 3071
E 2725 1648
E 423 2247
E 652 991
E 2956 3326
E 488 3829
E 3429 1316
E 4897 1704
E 4902 2298
E 755 2051
E 15 1396
E 477 228
E 2011 2167
E 3735 985
E 1901 3558
E 567 2126
E 1358 3178
E 496 4232
E 4435 4785
E 393 1738
E 585 2448
E 792 3010
E 4640 3280
E 2078 4446
E 4741 2805
E 355 1752
E 767 1038
E 610 3001
E 719 4076
E 3405 1400
E 3838 3873
E 3911 4823
E 1068 2515
E 306 4611
E 3450 2350
E 3409 1874
E 1070 3374
E 427 130
E 1269 994
E 1280 3906
E 252 3265
E 3884 4228
E 1845 2475
E 893 3310
E 4907 3406
E 1795 596
E 1631 55
E 3882 1344
E 4536 3225
E 3316 3198
E 1514 2548
E 1827 1453
E 2362 1483
E 3511 819
E 2320 2364
E 119 3286
E 4312 2915
E 3953 4660
E 4239 1110
E 328 2366
E 2104 2823
E 3953 3783
E 3137 2284
E 2756 2683
E 875 2958
E 243 3806
E 3247 4369
E 4331 3509
E 672 3608
E 4606 3
E 4446 3351
E 3613 3323
E 59 4957
E 4923 4691
E 4497 4618
E 1974 3442
E 4952 3774
E 717 4040
E 2792 1605
E 4641 1395
E 4798 2293
E 1723 1711
E 1462 1954
E 1933 2636
E 4173 1263
E 4802 4795
E 4958 1206
E 1008 4479
E 3773 3811
E 1141 2902
E 2259 4393
E 2287 4066
E 4656 4405
E 3473 4846
E 164 659
E 4395 4842
E 2190 4397
E 1394 3431
E 4277 221
E 244 2292
E 137 1318
E 366 398
E 666 4537
E 2118 664
E 937 4788
E 323 4424
E 1503 2607
E 2455 2915
E 56 3301
E 2496 1161
E 909 4983
E 178 4135
E 470 4040
E 3589 4168
E 279 77
E 1486 885
E 2292 383
E 2929 4135
E 3438 3290
E 594 2557
E 3041 1572
E 156 2914
E 2646 3196
E 2029 2244
E 4778 1354
E 107 710
E 1068 3728
E 1713 4437
E 4165 2682
E 197 2790
E 1373 1016
E 2407 4971
E 26 2726
E 445 2069
E 4212 2448
E 2502 1862
E 1188 2336
E 4218 879
E 1642 4323
E 3051 1222
E 177 2106
E 937 2945
E 554 1780
E 1188 927
E 1564 4024
E 1440 1886
E 4141 3720
E 82 1671
E 4980 4204
E 4118 958
E 4803 3331
E 2119 4355
E 939 2154
E 633 555
E 4829 1705
E 2876 2233
E 2166 1183
E 4248 2086
E 4147 212
E 2552 4146
E 4004 1100
E 1176 3866
E 3145 2318
E 3943 414
E 3019 825
E 878 2153
E 2952 1645
E 2209 2790
E 3946 4190
E 2373 4170
E 871 956
E 4398 2357
E 4484 1282
E 398 3438
E 2112 1504
E 1558 4247
E 1888 1112
E 2217 2041
E 2642 1128
E 526 1137
E 4916 378
E 690 518
E 4406 4506
E 3227 2785
E 2638 503
E 3557 1141
E 3066 3
E 2167 3168
E 1553 94
E 1959 2890
E 4301 578
E 2525 4132
E 4198 1275
E 3007 7
E 2858 3495
E 218 3891
E 4350 1330
E 3996 3185
E 3515 2887
E 1542 4231
E 981 2931
E 4937 3843
E 69 2232
E 4382 4990
E 932 999
E 3553 3486
E 1989 1867
E 2876 55
E 192 2307
E 891 2193
E 4830 1715
E 4354 4268
E 3286 1122
E 2037 327
E 1506 2956
E 3798 4910
E 2155 481
E 4133 2104
E 173 481
E 3489 1970
E 1480 1040
E 2175 843
E 61 4495
E 1916 1396
E 949 131
E 2904 3595
E 2781 3140
E 3099 4235
E 1450 1007
E 1413 216
E 3272 3204
E 2728 1114
E 375 2184
E 97 1212
E 4108 3359
E 795 745
E 4125 1474
E 3487 1785
E 4346 2012
E 1938 2440
E 1255 4184
E 3792 1347
E 2919 3606
E 4648 819
E 1624 4576
E 2953 3720
E 1099 4669
E 967 478
E 532 4375
E 1125 1172
E 4021 1653
E 4385 232
E 1093 3470
E 3597 1488
E 375 1718
E 1248 3607
E 569 3804
E 638 4669
E 2289 2825
E 1276 1282
E 2414 1687
E 3111 1532
E 2230 999
E 2609 688
E 434 1190
E 1565 2138
E 2138 1687
E 4104 4447
E 3133 4701
E 328 814
E 4806 412
E 2001 2636
E 4325 263
E 4234 1824
E 3175 34
E 1872 3074
E 1577 4167
E 1480 872
E 2122 3423
E 3164 4358
E 155 1397
E 1962 4169
E 4515 3772
E 4235 985
E 4094 506
E 4087 327
E 2745 3036
E 585 1117
E 2337 809
E 171 1999
E 981 2549
E 4944 4555
E 4843 4942
E 4070 3464
E 297 1104
E 2264 2053
E 4253 3323
E 1280 2473
E 1295 3840
E 2140 993
E 3194 3970
E 752 3375
E 2938 2004
E 4104 1688
E 4695 4427
E 2771 4815
E 450 4696
E 1942 4098
E 520 602
E 4095 1276
E 3861 3324
E 3709 2117
E 3551 4449
E 705 2745
E 1858 3788
E 252 2581
E 1469 42
E 1306 4419
E 3363 775
E 870 1619
E 4426 2117
E 2612 50
E 120 138
E 597 3556
E 2264 1793
E 3881 91
E 496 3470
E 3292 3013
E 535 2051
E 4066 1140
E 2581 3494
E 2293 3264
E 434 1552
E 1577 4698
E 1807 2754
E 616 1149
E 1283 2153
E 1816 1802
E 1434 1166
E 3345 1644
E 1810 63
E 3399 4061
E 4626 3840
E 2699 4164
E 1856 4256
E 3080 1699
E 835 3429
E 1110 4560
E 4389 1688
E 40 730
E 843 2661
E 1770 108
E 4335 844
E 4026 4588
E 3724 2528
E 2362 2105
E 1241 948
E 2755 2364
E 1196 3042
E 4741 670
E 3448 1041
E 2742 2211
E 57 4547
E 160 1757
E 4918 2349
E 2734 4405
E 3536 1450
E 2236 1644
E 3503 1161
E 3378 2537
E 2380 3279
E 867 4987
E 2844 4145
E 4804 874
E 948 3451
E 1019 856
E 4578 2261
E 5 45
E 4680 1302
E 2846 1281
E 1819 1732
E 1124 1469
E 4743 40
E 1582 2333
E 3728 2372
E 1276 3132
E 280 4957
E 2563 2110
E 745 4769
E 4728 1081
E 1659 505
E 3620 4769
E 1493 2722
E 3557 1637
E 11 2219
E 3990 742
E 273 716
E 4575 1173
E 2844 246
E 2160 4982
E 2223 2255
E 2874 441
E 396 2113
E 531 3677
E 4302 2444
E 1035 457
E 4408 3109
E 3699 4653
E 4353 2033
E 1807 1538
E 3440 3405
E 2921 1531
E 411 3941
E 3653 608
E 4393 3362
E 1498 662
E 1668 4984
E 870 4457
E 1906 4405
E 4986 1385
E 302 1655
E 1836 1186
E 2951 4019
E 513 730
E 3546 139
E 942 1845
E 3236 4984
E 3613 1809
E 1190 420
E 3222 1532
E 3667 2038
E 1772 446
E 2149 2703
E 4468 3860
E 2650 879
E 2233 2173
E 2764 2500
E 2237 3342
E 1851 4252
E 4643 797
E 3407 360
E 4786 4393
E 1362 2957
E 3381 749
E 199 447
E 2489 4867
E 3250 4487
E 502 3502
E 2821 521
E 543 3621
E 302 1908
E 4402 2233
E 4995 4302
E 4108 2621
E 394 341
E 166 964
E 2089 3486
E 2935 1317
E 3985 1850
E 1561 176
E 20 4989
E 260 2404
E 3338 573
E 2641 962
E 3861 2318
E 2922 2363
E 2620 1722
E 1379 1676
E 8 2464
E 2371 1965
E 3676 4664
E 3238 3492
E 4224 2531
E 2177 3784
E 2291 4287
E 1802 631
E 1903 2715
E 2962 888
E 1674 1667
E 2526 2597
E 2134 2322
E 552 2908
E 1349 1361
E 1480 3969
E 3262 181
E 1165 2681
E 4601 4748
E 2655 915
E 2840 1011
E 1251 380
E 3457 943
E 4352 2176
E 3856 2205
E 1710 3297
E 480 4887
E 1444 3819
E 4964 1117
E 927 122
E 2653 3583
E 4306 4937
E 1812 3030
E 2674 3720
E 4974 1230
E 4678 453
E 873 2865
E 3423 3687
E 2584 888
E 2962 1864
E 3318 3030
E 419 1889
E 183 1499
E 552 2200
E 1517 4097
E 4400 3928
E 2163 282
E 566 246
E 4044 1322
E 2596 1573
E 3365 4739
E 3588 1978
E 864 3924
E 4792 1219
E 1395 3380
E 3231 3259
E 1187 1202
E 3043 1406
E 1237 4842
E 3181 1327
E 3348 2132
E 3846 1737
E 303 3461
E 996 2444
E 1278 3243
E 589 3123
E 4683 1855
E 232 1688
E 2955 3153
E 1936 4973
E 3383 4332
E 4015 1748
E 3564 1961
E 2895 2637
E 352 1059
E 1775 462
E 3142 3099
E 256 4411
E 3998 4746
E 804 2011
E 1789 3580
E 4379 373
E 4063 2745
E 4119 4217
E 2034 3816
E 253 4236
E 3911 1520
E 2471 2118
E 1068 2003
E 3110 2685
E 766 4003
E 462 1848
E 1823 4562
E 4784 1563
E 3729 602
E 2745 2385
E 2158 2013
E 4307 4794
E 4699 2733
E 19 2098
E 3064 348
E 1293 368
E 2765 937
E 2348 4057
E 2942 350
E 2525 1613
E 1574 4705
E 3358 1756
E 3241 3475
E 2317 2161
E 823 2958
E 85 183
E 3375 1396
E 3848 882
E 3471 1654
E 4470 3299
E 1745 2
E 2267 2489
E 1511 3311
E 4244 2969
E 2655 3651
E 3717 3632
E 2843 3345
E 3900 805
E 405 2342
E 494 3301
E 4030 1640
E 1150 2097
E 3728 3621
E 1030 4738
E 4680 2914
E 2006 2305
E 2814 79
E 4678 1760
E 4074 3067
E 1621 4847
E 956 4523
E 594 4971
E 3495 742
E 1257 708
E 3231 1146
E 3942 3995
E 747 3141
E 1580 3891
E 777 3921
E 4780 281
E 3674 1151
E 3426 1305
E 2474 654
E 3150 3300
E 4717 1098
E 3931 1466
E 4557 4576
E 2766 1420
E 556 1127
E 2264 4511
E 287 745
E 4707 2559
E 4156 1386
E 592 3032
E 2825 1339
E 2184 4987
E 1312 1757
E 1477 4471
E 3922 4367
E 2760 4292
E 4540 1395
E 2512 3051
E 3981 4429
E 1131 3235
E 378 2049
E 1864 1803
E 875 2124
E 931 998
E 674 411
E 1139 3629
E 56 4328
E 3397 1214
E 3028 2856
E 1074 138
E 4697 976
E 4318 4109
E 392 1918
E 2758 1641
E 1617 4824
E 2502 2594
E 3697 1061
E 1390 1118
E 4639 2785
E 774 4789
E 2998 0
E 4354 1543
E 1573 3497
E 3094 653
E 800 1140
E 563 605
E 3507 1786
E 4091 4965
E 187 1528
E 4630 2122
E 1648 4870
E 952 2812
E 300 2043
E 2732 1988
E 2961 4041
E 4713 4793
E 3524 3683
E 1438 2305
E 3414 1738
E 3418 1562
E 2676 3821
E 4208 3844
E 4430 3796
E 871 2797
E 1612 3740
E 4646 1883
E 1864 1360
E 4548 2624
E 1139 1669
E 4853 2302
E 2348 1894
E 1498 403
E 3174 4689
E 700 3350
E 2006 2791
E 2970 4664
E 2088 2926
E 219 1914
E 3813 4927
E 497 2923
E 1408 4703
E 2645 953
E 1551 877
E 752 4154
E 2001 1921
E 355 3976
E 948 2605
E 4561 1496
E 704 2722
E 4203 3513
E 4677 195
E 3775 2124
E 4933 756
E 1604 3939
E 4217 3284
E 2449 3870
E 4177 3980
E 1616 1077
E 20 1958
E 2911 3476
E 1869 1279
E 4316 3982
E 996 1907
E 3765 2726
E 4951 3417
E 4844 4397
E 17 2100
E 1811 2726
E 1555 3643
E 547 2881
E 1963 38
E 4228 4590
E 1015 662
E 2204 1071
E 3895 4615
E 4673 2964
E 4599 2181
E 3160 1062
E 4989 2926
E 3176 3611
E 1931 3489
E 1203 2329
E 129 4303
E 2070 2710
E 1125 638
E 3894 3063
E 673 1927
E 4805 2837
E 919 3375
E 1711 2607
E 4205 2072
E 1762 1124
E 4524 839
E 739 1361
E 2239 4555
E 3276 2322
E 1910 3693
E 971 3413
E 1781 2960
E 4669 1889
E 4367 3326
E 4784 3317
E 1552 3549
E 2213 4668
E 197 1822
E 241 4611
E 2659 3882
E 380 3915
E 1722 2950
E 4714 421
E 685 368
E 4697 3164
E 1856 3562
E 3640 1279
E 3633 253
E 1770 270
E 759 199
E 3263 4057
E 346 1731
E 4396 102
E 4013 2809
E 2917 1538
E 2022 1942
E 393 4499
E 2277 3694
E 1904 3493
E 707 701
E 924 4008
E 256 1941
E 607 2148
E 1026 743
E 2811 448
E 1945 1167
E 4272 2386
E 120 1135
E 1373 3506
E 2862 1458
E 2730 4499
E 4841 2544
E 2033 1163
E 2978 1738
E 3926 3951
E 1729 4674
E 3852 14
E 465 4782
E 479 3228
E 1103 2218
E 709 4113
E 439 1148
E 3578 4219
E 445 847
E 71 4174
E 4257 1511
E 2097 2796
E 2851 2718
E 2058 2318
E 2765 4814
E 1172 1284
E 3758 3522
E 2351 2381
E 912 981
E 3988 985
E 567 1090
E 3988 2153
E 228 2243
E 264 603
E 1267 3334
E 2863 1682
E 553 2859
E 3403 1493
E 2902 3365
E 4722 2509
E 3154 1898
E 2168 3973
E 2729 2884
E 4395 4782
E 4503 4208
E 920 4311
E 3808 1797
E 4826 1910
